"No.","Time","Source","Destination","Protocol","Length","Info", 1736885364.161848000, 45210
"2766","88.191534","10.49.10.60","142.251.133.170","TCP","1466","57190  >  443 [ACK] Seq=12790 Ack=7504 Win=501 Len=1412 [TCP segment of a reassembled PDU]", 1736885452.353391000, 57190
"2767","88.191543","10.49.10.60","142.251.133.170","TLSv1.2","413","Application Data", 1736885452.407060000, 443
"2768","88.245212","142.251.133.170","10.49.10.60","TCP","60","443  >  57204 [ACK] Seq=835 Ack=1591 Win=1049 Len=0", 1736885452.409097000, 443
"2769","88.247249","142.251.133.170","10.49.10.60","TCP","66","[TCP Dup ACK 2757#1] 443  >  57190 [ACK] Seq=7504 Ack=12790 Win=1050 Len=0 SLE=14202 SRE=14561", 1736885452.409138000, 443
"2770","88.247290","142.251.133.170","10.49.10.60","TCP","60","443  >  57190 [ACK] Seq=7504 Ack=14561 Win=1050 Len=0", 1736885452.604939000, 443
"2771","88.443091","142.251.133.170","10.49.10.60","TLSv1.2","121","Application Data", 1736885452.604973000, 443
"2772","88.443125","142.251.133.170","10.49.10.60","TLSv1.2","103","Application Data", 1736885452.605471000, 57190
"2773","88.443623","10.49.10.60","142.251.133.170","TCP","54","57190  >  443 [ACK] Seq=14561 Ack=7620 Win=501 Len=0", 1736885453.108055000, 57788
"2774","88.946207","10.49.10.60","142.251.135.46","TLSv1.3","93","Application Data", 1736885453.108146000, 35910
"2775","88.946298","10.49.10.60","142.250.79.35","TLSv1.3","93","Application Data", 1736885453.164106000, 443
"2776","89.002258","142.251.135.46","10.49.10.60","TCP","60","443  >  57788 [ACK] Seq=25311 Ack=3488 Win=266752 Len=0", 1736885453.164137000, 443
"2777","89.002289","142.251.135.46","10.49.10.60","TLSv1.3","93","Application Data", 1736885453.164151000, 443
"2778","89.002303","142.250.79.35","10.49.10.60","TCP","60","443  >  35910 [ACK] Seq=4780 Ack=896 Win=269056 Len=0", 1736885453.164157000, 443
"2779","89.002309","142.250.79.35","10.49.10.60","TLSv1.3","93","Application Data", 1736885453.209875000, 35910
"2780","89.048027","10.49.10.60","142.250.79.35","TCP","54","35910  >  443 [ACK] Seq=896 Ack=4819 Win=64128 Len=0", 1736885453.209895000, 57788
"2781","89.048047","10.49.10.60","142.251.135.46","TCP","54","57788  >  443 [ACK] Seq=3488 Ack=25350 Win=64128 Len=0", 1736885453.441493000, 53054
"2782","89.279645","10.49.10.60","142.251.135.78","TCP","1466","53054  >  443 [ACK] Seq=132456 Ack=201842 Win=574080 Len=1412 [TCP segment of a reassembled PDU]", 1736885453.441503000, 53054
"2783","89.279655","10.49.10.60","142.251.135.78","TLSv1.3","1217","Application Data", 1736885453.441560000, 53054
"2784","89.279712","10.49.10.60","142.251.135.78","TLSv1.3","250","Application Data", 1736885453.492496000, 443
"2785","89.330648","142.251.135.78","10.49.10.60","TCP","60","443  >  53054 [ACK] Seq=201842 Ack=133868 Win=268800 Len=0", 1736885453.492540000, 443
"2786","89.330692","142.251.135.78","10.49.10.60","TCP","60","443  >  53054 [ACK] Seq=201842 Ack=135031 Win=268800 Len=0", 1736885453.492548000, 443
"2787","89.330700","142.251.135.78","10.49.10.60","TCP","60","443  >  53054 [ACK] Seq=201842 Ack=135227 Win=268800 Len=0", 1736885453.645954000, 443
"2788","89.484106","142.251.135.78","10.49.10.60","TLSv1.3","128","Application Data", 1736885453.645999000, 443
"2789","89.484151","142.251.135.78","10.49.10.60","TLSv1.3","219","Application Data", 1736885453.646564000, 53054
"2790","89.484716","10.49.10.60","142.251.135.78","TCP","54","53054  >  443 [ACK] Seq=135227 Ack=202081 Win=576896 Len=0", 1736885453.647632000, 443
"2791","89.485784","142.251.135.78","10.49.10.60","TLSv1.3","180","Application Data", 1736885453.648196000, 443
"2792","89.486348","142.251.135.78","10.49.10.60","TLSv1.3","85","Application Data", 1736885453.648253000, 443
"2793","89.486405","142.251.135.78","10.49.10.60","TLSv1.3","93","Application Data", 1736885453.648493000, 53054
"2794","89.486645","10.49.10.60","142.251.135.78","TCP","54","53054  >  443 [ACK] Seq=135227 Ack=202277 Win=576896 Len=0", 1736885453.648545000, 53054
"2795","89.486697","10.49.10.60","142.251.135.78","TLSv1.3","93","Application Data", 1736885453.699510000, 443
"2796","89.537662","142.251.135.78","10.49.10.60","TCP","60","443  >  53054 [ACK] Seq=202277 Ack=135266 Win=268800 Len=0", 1736885467.367683000, 443
"2797","103.205835","34.107.243.93","10.49.10.60","TLSv1.2","78","Application Data", 1736885467.367975000, 53728
"2798","103.206127","10.49.10.60","34.107.243.93","TLSv1.2","82","Application Data", 1736885467.429899000, 443
"2799","103.268051","34.107.243.93","10.49.10.60","TCP","60","443  >  53728 [ACK] Seq=25 Ack=29 Win=1047 Len=0", 1736885472.410189000, 443
"2800","108.248341","142.251.133.170","10.49.10.60","TLSv1.2","772","Application Data", 1736885472.453900000, 57190
"2801","108.292052","10.49.10.60","142.251.133.170","TCP","54","57190  >  443 [ACK] Seq=14561 Ack=8338 Win=501 Len=0", 1736885477.057900000, 42748
"2802","112.896052","10.49.10.60","20.189.173.15","TCP","54","[TCP Keep-Alive] 42748  >  443 [ACK] Seq=21526 Ack=267 Win=501 Len=0", 1736885477.239450000, 443
"2803","113.077602","20.189.173.15","10.49.10.60","TCP","60","[TCP Keep-Alive ACK] 443  >  42748 [ACK] Seq=267 Ack=21527 Win=16385 Len=0", 1736885492.109179000, 38262
"2804","127.947331","10.49.10.60","142.251.129.67","TLSv1.3","93","Application Data", 1736885492.165643000, 443
"2805","128.003795","142.251.129.67","10.49.10.60","TCP","60","443  >  38262 [ACK] Seq=809506 Ack=39409 Win=233472 Len=0", 1736885492.165678000, 443
"2806","128.003830","142.251.129.67","10.49.10.60","TLSv1.3","93","Application Data", 1736885492.205896000, 38262
"2807","128.044048","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=39409 Ack=809545 Win=1598848 Len=0", 1736885492.521532000, 443
"2808","128.359684","142.251.133.170","10.49.10.60","TLSv1.2","772","Application Data", 1736885492.521569000, 57190
"2809","128.359721","10.49.10.60","142.251.133.170","TCP","54","57190  >  443 [ACK] Seq=14561 Ack=9056 Win=501 Len=0", 1736885493.511905000, 443
"2810","129.350057","142.251.133.170","10.49.10.60","TLSv1.2","772","Application Data", 1736885493.511956000, 57190
"2811","129.350108","10.49.10.60","142.251.133.170","TCP","54","57190  >  443 [ACK] Seq=14561 Ack=9774 Win=501 Len=0", 1736885493.582840000, 443
"2812","129.420992","13.107.246.33","10.49.10.60","TLSv1.3","93","Application Data", 1736885493.582897000, 443
"2813","129.421049","13.107.246.33","10.49.10.60","TLSv1.3","78","Application Data", 1736885493.582905000, 443
"2814","129.421057","13.107.246.33","10.49.10.60","TCP","60","443  >  42580 [FIN, ACK] Seq=55381 Ack=3341 Win=42496 Len=0", 1736885493.583074000, 42580
"2815","129.421226","10.49.10.60","13.107.246.33","TCP","54","42580  >  443 [ACK] Seq=3341 Ack=55382 Win=64128 Len=0", 1736885493.583536000, 42580
"2816","129.421688","10.49.10.60","13.107.246.33","TCP","54","42580  >  443 [FIN, ACK] Seq=3341 Ack=55382 Win=64128 Len=0", 1736885493.634715000, 443
"2817","129.472867","13.107.246.33","10.49.10.60","TCP","60","443  >  42580 [ACK] Seq=55382 Ack=3342 Win=42496 Len=0", 1736885505.109943000, 48012
"2818","140.948095","10.49.10.60","142.250.78.225","TLSv1.3","93","Application Data", 1736885505.109994000, 46952
"2819","140.948146","10.49.10.60","142.251.132.227","TLSv1.3","93","Application Data", 1736885505.110035000, 38250
"2820","140.948187","10.49.10.60","142.251.129.67","TLSv1.3","93","Application Data", 1736885505.110068000, 37436
"2821","140.948220","10.49.10.60","172.217.29.131","TLSv1.3","93","Application Data", 1736885505.160870000, 443
"2822","140.999022","142.251.129.67","10.49.10.60","TLSv1.3","93","Application Data", 1736885505.160911000, 38250
"2823","140.999063","10.49.10.60","142.251.129.67","TCP","54","38250  >  443 [ACK] Seq=935 Ack=4858 Win=64128 Len=0", 1736885505.160929000, 443
"2824","140.999081","142.250.78.225","10.49.10.60","TLSv1.3","93","Application Data", 1736885505.160939000, 48012
"2825","140.999091","10.49.10.60","142.250.78.225","TCP","54","48012  >  443 [ACK] Seq=945 Ack=9919 Win=64128 Len=0", 1736885505.165868000, 443
"2826","141.004020","142.251.132.227","10.49.10.60","TLSv1.3","93","Application Data", 1736885505.165907000, 46952
"2827","141.004059","10.49.10.60","142.251.132.227","TCP","54","46952  >  443 [ACK] Seq=937 Ack=4857 Win=64128 Len=0", 1736885505.170582000, 443
"2828","141.008734","172.217.29.131","10.49.10.60","TLSv1.3","93","Application Data", 1736885505.170624000, 37436
"2829","141.008776","10.49.10.60","172.217.29.131","TCP","54","37436  >  443 [ACK] Seq=931 Ack=4858 Win=64128 Len=0", 1736885507.111159000, 58986
"2830","142.949311","10.49.10.60","140.82.113.21","TLSv1.2","93","Application Data", 1736885507.111227000, 36050
"2831","142.949379","10.49.10.60","142.251.134.142","TLSv1.3","93","Application Data", 1736885507.111260000, 48018
"2832","142.949412","10.49.10.60","142.250.78.225","TLSv1.3","93","Application Data", 1736885507.111294000, 57276
"2833","142.949446","10.49.10.60","142.250.79.10","TLSv1.3","93","Application Data", 1736885507.111333000, 46954
"2834","142.949485","10.49.10.60","142.251.132.227","TLSv1.3","93","Application Data", 1736885507.111373000, 51240
"2835","142.949525","10.49.10.60","172.217.28.206","TLSv1.3","93","Application Data", 1736885507.162305000, 443
"2836","143.000457","142.251.134.142","10.49.10.60","TLSv1.3","93","Application Data", 1736885507.162349000, 36050
"2837","143.000501","10.49.10.60","142.251.134.142","TCP","54","36050  >  443 [ACK] Seq=3435 Ack=10524 Win=64128 Len=0", 1736885507.167254000, 443
"2838","143.005406","142.250.79.10","10.49.10.60","TLSv1.3","93","Application Data", 1736885507.167299000, 57276
"2839","143.005451","10.49.10.60","142.250.79.10","TCP","54","57276  >  443 [ACK] Seq=3791 Ack=11370 Win=64128 Len=0", 1736885507.167421000, 443
"2840","143.005573","142.250.78.225","10.49.10.60","TLSv1.3","93","Application Data", 1736885507.167452000, 48018
"2841","143.005604","10.49.10.60","142.250.78.225","TCP","54","48018  >  443 [ACK] Seq=2469 Ack=10792 Win=64128 Len=0", 1736885507.167478000, 443
"2842","143.005630","142.251.132.227","10.49.10.60","TLSv1.3","93","Application Data", 1736885507.167489000, 46954
"2843","143.005641","10.49.10.60","142.251.132.227","TCP","54","46954  >  443 [ACK] Seq=937 Ack=4858 Win=64128 Len=0", 1736885507.172033000, 443
"2844","143.010185","172.217.28.206","10.49.10.60","TLSv1.3","93","Application Data", 1736885507.172077000, 51240
"2845","143.010229","10.49.10.60","172.217.28.206","TCP","54","51240  >  443 [ACK] Seq=935 Ack=4845 Win=64128 Len=0", 1736885507.286671000, 443
"2846","143.124823","140.82.113.21","10.49.10.60","TLSv1.2","93","Application Data", 1736885507.286715000, 58986
"2847","143.124867","10.49.10.60","140.82.113.21","TCP","54","58986  >  443 [ACK] Seq=4116 Ack=1660 Win=501 Len=0", 1736885507.477162000, 443
"2848","143.315314","20.189.173.15","10.49.10.60","TCP","60","443  >  42748 [RST, ACK] Seq=267 Ack=21527 Win=0 Len=0", 1736885508.111827000, 59972
"2849","143.949979","10.49.10.60","64.233.190.84","TLSv1.3","93","Application Data", 1736885508.219660000, 443
"2850","144.057812","64.233.190.84","10.49.10.60","TLSv1.3","93","Application Data", 1736885508.219703000, 59972
"2851","144.057855","10.49.10.60","64.233.190.84","TCP","54","59972  >  443 [ACK] Seq=5007 Ack=3364 Win=64128 Len=0", 1736885509.112340000, 42510
"2852","144.950492","10.49.10.60","142.251.135.110","TLSv1.3","93","Application Data", 1736885509.163556000, 443
"2853","145.001708","142.251.135.110","10.49.10.60","TCP","60","443  >  42510 [ACK] Seq=15457 Ack=36792 Win=236288 Len=0", 1736885509.164781000, 443
"2854","145.002933","142.251.135.110","10.49.10.60","TLSv1.3","93","Application Data", 1736885509.206014000, 42510
"2855","145.044166","10.49.10.60","142.251.135.110","TCP","54","42510  >  443 [ACK] Seq=36792 Ack=15496 Win=64128 Len=0", 1736885509.266185000, 443
"2856","145.104337","140.82.113.21","10.49.10.60","TLSv1.2","93","Application Data", 1736885509.266244000, 58986
"2857","145.104396","10.49.10.60","140.82.113.21","TCP","54","58986  >  443 [ACK] Seq=4116 Ack=1699 Win=501 Len=0", 1736885509.266258000, 443
"2858","145.104410","140.82.113.21","10.49.10.60","TLSv1.2","78","Application Data", 1736885509.266266000, 58986
"2859","145.104418","10.49.10.60","140.82.113.21","TCP","54","58986  >  443 [ACK] Seq=4116 Ack=1723 Win=501 Len=0", 1736885509.266270000, 443
"2860","145.104422","140.82.113.21","10.49.10.60","TCP","60","443  >  58986 [FIN, ACK] Seq=1723 Ack=4116 Win=91 Len=0", 1736885509.266441000, 58986
"2861","145.104593","10.49.10.60","140.82.113.21","TLSv1.2","93","Application Data", 1736885509.266929000, 58986
"2862","145.105081","10.49.10.60","140.82.113.21","TLSv1.2","78","Application Data", 1736885509.266969000, 58986
"2863","145.105121","10.49.10.60","140.82.113.21","TCP","54","58986  >  443 [FIN, ACK] Seq=4179 Ack=1724 Win=501 Len=0", 1736885509.437458000, 443
"2864","145.275610","140.82.113.21","10.49.10.60","TCP","60","443  >  58986 [RST] Seq=1724 Win=0 Len=0", 1736885509.437918000, 443
"2865","145.276070","140.82.113.21","10.49.10.60","TCP","60","443  >  58986 [RST] Seq=1724 Win=0 Len=0", 1736885511.113124000, 57204
"2866","146.951276","10.49.10.60","142.251.133.170","TLSv1.2","93","Application Data", 1736885511.168908000, 443
"2867","147.007060","142.251.133.170","10.49.10.60","TCP","60","443  >  57204 [ACK] Seq=835 Ack=1630 Win=1049 Len=0", 1736885511.168947000, 443
"2868","147.007099","142.251.133.170","10.49.10.60","TLSv1.2","93","Application Data", 1736885511.209900000, 57204
"2869","147.048052","10.49.10.60","142.251.133.170","TCP","54","57204  >  443 [ACK] Seq=1630 Ack=874 Win=501 Len=0", 1736885512.113562000, 57788
"2870","147.951714","10.49.10.60","142.251.135.46","TLSv1.3","93","Application Data", 1736885512.113635000, 53054
"2871","147.951787","10.49.10.60","142.251.135.78","TLSv1.3","93","Application Data", 1736885512.113683000, 35910
"2872","147.951835","10.49.10.60","142.250.79.35","TLSv1.3","93","Application Data", 1736885512.164372000, 443
"2873","148.002524","142.251.135.78","10.49.10.60","TCP","60","443  >  53054 [ACK] Seq=202277 Ack=135305 Win=268800 Len=0", 1736885512.164412000, 443
"2874","148.002564","142.251.135.78","10.49.10.60","TLSv1.3","93","Application Data", 1736885512.169248000, 443
"2875","148.007400","142.251.135.46","10.49.10.60","TLSv1.3","93","Application Data", 1736885512.169296000, 57788
"2876","148.007448","10.49.10.60","142.251.135.46","TCP","54","57788  >  443 [ACK] Seq=3527 Ack=25389 Win=64128 Len=0", 1736885512.169334000, 443
"2877","148.007486","142.250.79.35","10.49.10.60","TLSv1.3","93","Application Data", 1736885512.169347000, 35910
"2878","148.007499","10.49.10.60","142.250.79.35","TCP","54","35910  >  443 [ACK] Seq=935 Ack=4858 Win=64128 Len=0", 1736885512.205914000, 53054
"2879","148.044066","10.49.10.60","142.251.135.78","TCP","54","53054  >  443 [ACK] Seq=135305 Ack=202316 Win=576896 Len=0", 1736885513.591173000, 443
"2880","149.429325","142.251.133.170","10.49.10.60","TLSv1.2","772","Application Data", 1736885513.591231000, 57190
"2881","149.429383","10.49.10.60","142.251.133.170","TCP","54","57190  >  443 [ACK] Seq=14561 Ack=10492 Win=501 Len=0", 1736885513.591246000, 443
"2882","149.429398","142.251.133.170","10.49.10.60","TLSv1.2","85","Application Data", 1736885513.591254000, 57190
"2883","149.429406","10.49.10.60","142.251.133.170","TCP","54","57190  >  443 [ACK] Seq=14561 Ack=10523 Win=501 Len=0", 1736885513.591258000, 443
"2884","149.429410","142.251.133.170","10.49.10.60","TLSv1.2","93","Application Data", 1736885513.591264000, 57190
"2885","149.429416","10.49.10.60","142.251.133.170","TCP","54","57190  >  443 [ACK] Seq=14561 Ack=10562 Win=501 Len=0", 1736885513.591697000, 57190
"2886","149.429849","10.49.10.60","142.251.133.170","TLSv1.2","93","Application Data", 1736885513.622621000, 57204
"2887","149.460773","10.49.10.60","142.251.133.170","TLSv1.2","290","Application Data", 1736885513.647435000, 443
"2888","149.485587","142.251.133.170","10.49.10.60","TCP","60","443  >  57190 [ACK] Seq=10562 Ack=14600 Win=1050 Len=0", 1736885513.684404000, 443
"2889","149.522556","142.251.133.170","10.49.10.60","TCP","60","443  >  57204 [ACK] Seq=874 Ack=1866 Win=1049 Len=0", 1736885513.878223000, 443
"2890","149.716375","142.251.133.170","10.49.10.60","TLSv1.2","123","Application Data", 1736885513.878272000, 57204
"2891","149.716424","10.49.10.60","142.251.133.170","TCP","54","57204  >  443 [ACK] Seq=1866 Ack=943 Win=501 Len=0", 1736885513.878286000, 443
"2892","149.716438","142.251.133.170","10.49.10.60","TLSv1.2","85","Application Data", 1736885513.878294000, 57204
"2893","149.716446","10.49.10.60","142.251.133.170","TCP","54","57204  >  443 [ACK] Seq=1866 Ack=974 Win=501 Len=0", 1736885513.878298000, 443
"2894","149.716450","142.251.133.170","10.49.10.60","TLSv1.2","93","Application Data", 1736885513.878303000, 57204
"2895","149.716455","10.49.10.60","142.251.133.170","TCP","54","57204  >  443 [ACK] Seq=1866 Ack=1013 Win=501 Len=0", 1736885513.879076000, 57204
"2896","149.717228","10.49.10.60","142.251.133.170","TLSv1.2","93","Application Data", 1736885513.881106000, 57190
"2897","149.719258","10.49.10.60","142.251.133.170","TLSv1.2","1001","Application Data", 1736885513.934811000, 443
"2898","149.772963","142.251.133.170","10.49.10.60","TCP","60","443  >  57204 [ACK] Seq=1013 Ack=1905 Win=1049 Len=0", 1736885513.937353000, 443
"2899","149.775505","142.251.133.170","10.49.10.60","TCP","60","443  >  57190 [ACK] Seq=10562 Ack=15547 Win=1050 Len=0", 1736885514.127103000, 443
"2900","149.965255","142.251.133.170","10.49.10.60","TLSv1.2","121","Application Data", 1736885514.127142000, 443
"2901","149.965294","142.251.133.170","10.49.10.60","TLSv1.2","103","Application Data", 1736885514.127612000, 57190
"2902","149.965764","10.49.10.60","142.251.133.170","TCP","54","57190  >  443 [ACK] Seq=15547 Ack=10678 Win=501 Len=0", 1736885514.281248000, 36394
"2903","150.119400","10.49.10.60","35.190.72.216","TCP","74","36394  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3381014283 TSecr=0 WS=128", 1736885514.343507000, 443
"2904","150.181659","35.190.72.216","10.49.10.60","TCP","66","443  >  36394 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256", 1736885514.343571000, 36394
"2905","150.181723","10.49.10.60","35.190.72.216","TCP","54","36394  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0", 1736885514.374886000, 36394
